gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,0,0.29166666666666663,1,0,1,1,0,1,1,0,0,0.5253731343283582,0.17557686993367724,True,False,False,False,False,True,False,True,False,False,0
1,0,1,1,0.06944444444444445,1,0,0,0,0,0,0,0,0,0.01840796019900498,0.009798728813559322,False,False,True,False,True,False,False,False,False,True,0
1,0,0,0,0.7083333333333333,1,1,1,1,0,0,1,0,1,0.7616915422885572,0.5570191599115698,False,True,False,False,True,False,False,False,True,False,1
1,0,1,0,0.6527777777777778,1,0,0,0,0,0,0,0,0,0.01641791044776117,0.10857475128960946,False,False,True,False,True,False,True,False,False,False,0
1,0,1,1,0.6388888888888888,1,0,0,0,0,0,0,0,1,0.019402985074626844,0.10563858695652176,False,False,True,False,False,True,False,False,False,True,0
0,0,1,0,0.861111111111111,1,0,1,1,1,0,1,0,1,0.5348258706467661,0.4932986366985999,True,False,False,False,False,True,False,True,False,False,0
1,0,0,0,0.2638888888888889,1,0,0,0,0,1,0,1,1,0.691044776119403,0.19873226787030218,False,True,False,False,True,False,False,True,False,False,0
0,0,0,0,0.4444444444444444,1,1,0,0,0,0,1,0,0,0.6547263681592039,0.32031250000000006,False,True,False,False,True,False,False,False,True,False,1
1,0,0,0,0.7222222222222222,1,1,1,0,1,1,1,1,1,0.9059701492537312,0.6599345983787768,False,True,False,False,False,True,False,False,True,False,0
1,0,1,1,0.05555555555555555,1,0,0,0,0,0,0,0,0,0.01243781094527363,0.011151667280766397,False,False,True,False,False,True,False,True,False,False,0
0,0,1,1,0.875,1,0,1,0,0,0,0,0,1,0.32238805970149254,0.37090664148857777,True,False,False,False,False,True,True,False,False,False,0
1,0,0,0,0.1388888888888889,1,1,1,0,0,0,0,0,1,0.3606965174129353,0.06542464996315403,True,False,False,True,False,False,False,True,False,False,0
1,0,0,1,0.08333333333333333,1,0,0,0,0,0,0,0,0,0.012935323383084563,0.014807479734708919,False,False,True,True,False,False,False,False,False,True,0
0,1,1,0,0.7777777777777777,1,1,0,0,1,0,1,1,1,0.8199004975124379,0.6549431190125278,False,True,False,True,False,False,True,False,False,False,1
1,0,0,0,0.75,1,0,1,1,0,1,1,0,1,0.5139303482587065,0.44713752763448794,True,False,False,True,False,False,False,False,False,True,0
1,0,0,0,0.20833333333333331,1,1,0,0,0,0,0,0,1,0.5746268656716418,0.13021025239498896,False,True,False,True,False,False,False,False,False,True,1
0,0,1,0,0.2777777777777778,1,0,0,0,1,1,0,0,1,0.6243781094527363,0.19386744657332353,False,True,False,True,False,False,False,False,False,True,0
1,1,0,0,0.29166666666666663,1,0,0,0,1,0,1,1,1,0.781592039800995,0.23377625276344882,False,True,False,True,False,False,True,False,False,False,1
1,0,1,1,0.3472222222222222,1,0,1,0,0,1,0,0,0,0.35870646766169145,0.14931834929992632,True,False,False,True,False,False,False,False,True,False,0
1,1,1,0,0.861111111111111,1,1,0,1,0,0,0,1,1,0.7119402985074627,0.6482072126013265,False,True,False,True,False,False,True,False,False,False,0
0,0,1,0,0.9166666666666666,1,1,0,1,1,0,1,1,1,0.8651741293532339,0.798734570744289,False,True,False,True,False,False,False,False,True,False,0
1,0,1,0,0.8194444444444444,1,1,1,1,1,1,1,0,1,0.8805970149253731,0.7199820375829035,False,True,False,True,False,False,False,False,True,False,1
1,0,1,1,0.986111111111111,1,1,1,0,1,0,1,1,0,0.8686567164179103,0.8526966654384673,False,True,False,False,False,True,False,False,True,False,0
0,0,1,1,0.2222222222222222,1,1,1,0,1,1,1,1,1,0.9422885572139305,0.2167637711864407,False,True,False,True,False,False,False,False,True,False,0
0,0,1,0,0.4305555555555555,1,0,1,0,0,1,0,1,1,0.4552238805970149,0.22001082350773768,True,False,False,False,True,False,False,False,True,False,0
1,0,0,1,0.19444444444444442,1,0,1,1,1,1,0,1,0,0.5756218905472636,0.12145357406042742,True,False,False,False,False,True,True,False,False,False,0
0,0,1,1,0.15277777777777776,1,0,0,0,0,0,0,0,1,0.01741293532338306,0.022608465364775242,False,False,True,False,True,False,False,False,False,True,0
1,1,1,0,0.05555555555555555,0,0,0,0,1,0,0,0,1,0.11592039800995024,0.013615742446573325,True,False,False,True,False,False,False,False,True,False,0
1,0,0,0,0.41666666666666663,1,1,0,0,0,1,0,1,1,0.7129353233830846,0.31355356484893154,False,True,False,True,False,False,False,True,False,False,0
1,0,0,0,0.09722222222222221,1,0,0,0,0,0,0,0,1,0.2626865671641791,0.03713384303610907,True,False,False,True,False,False,True,False,False,False,0
1,0,1,0,0.611111111111111,1,0,1,1,0,1,0,0,1,0.41393034825870645,0.29982843588798824,True,False,False,False,True,False,True,False,False,False,0
1,0,1,1,0.5833333333333333,1,0,0,0,0,0,0,0,0,0.024378109452736302,0.09543685519528373,False,False,True,False,False,True,False,False,False,True,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,1,1,0.3656716417910447,0.006332903463522477,True,False,False,True,False,False,False,False,True,False,1
1,0,1,0,0.9583333333333333,1,0,1,1,1,1,1,1,1,0.6611940298507463,0.6769182940309507,True,False,False,False,False,True,False,False,False,True,0
1,1,1,0,0.611111111111111,1,1,0,0,1,0,1,0,1,0.7059701492537314,0.46520357406042745,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,0.20833333333333331,1,1,0,1,0,1,0,0,1,0.4014925373134328,0.10820053426676494,True,False,False,True,False,False,False,True,False,False,1
1,0,0,0,0.75,1,0,0,0,0,0,0,0,0,0.01741293532338306,0.1323749539425203,False,False,True,False,False,True,False,False,False,True,0
1,0,0,1,0.29166666666666663,1,0,0,0,0,0,0,0,0,0.013432835820895522,0.04571204863669861,False,False,True,False,False,True,False,False,False,True,0
0,0,1,1,0.3194444444444444,1,1,0,0,0,0,1,0,1,0.6517412935323383,0.21301008658806195,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0,0.027777777777777776,0,0,0,1,0,0,1,1,0,0.32985074626865674,0.01114591009579956,True,False,False,True,False,False,False,False,True,False,0
1,0,0,0,0.09722222222222221,1,0,0,0,0,0,0,0,1,0.5104477611940298,0.060030167649226245,False,True,False,True,False,False,False,False,True,False,0
0,0,1,1,0.6388888888888888,1,0,0,0,0,0,0,0,1,0.009950248756218888,0.09950718496683864,False,False,True,False,False,True,False,False,False,True,0
1,1,1,0,0.09722222222222221,1,1,1,1,0,1,0,0,0,0.45721393034825875,0.05469325718496685,True,False,False,True,False,False,False,False,True,False,0
0,0,0,0,0.6666666666666666,1,0,1,1,0,0,0,0,0,0.37064676616915426,0.3025227984524687,True,False,False,False,False,True,False,True,False,False,0
0,0,1,0,0.7777777777777777,1,1,0,1,0,0,1,1,1,0.7960199004975124,0.6342517962417098,False,True,False,False,True,False,False,False,True,False,1
1,0,0,0,0.8055555555555555,1,0,0,0,0,0,0,0,0,0.025373134328358193,0.13958294952100223,False,False,True,False,False,True,False,False,False,True,0
1,1,1,0,0.2222222222222222,1,1,0,0,1,0,1,1,1,0.8009950248756219,0.18279637988209288,False,True,False,True,False,False,False,False,True,False,1
1,0,0,1,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.027860696517412936,0.0024237748710390574,False,False,True,True,False,False,False,False,False,True,0
1,0,1,0,0.8055555555555555,1,0,1,1,1,0,0,0,0,0.41840796019900495,0.41034911569638916,True,False,False,False,True,False,False,True,False,False,1
0,0,1,0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0.018905472636815884,0.05260339904200443,False,False,True,False,True,False,False,False,False,True,0
0,0,1,0,0.3611111111111111,1,1,0,1,0,0,0,0,0,0.6074626865671642,0.2321066691230656,False,True,False,True,False,False,True,False,False,False,0
1,0,1,1,0.9583333333333333,1,0,0,0,0,0,0,0,0,0.019402985074626844,0.15849530213706708,False,False,True,False,False,True,True,False,False,False,0
0,0,1,0,0.1111111111111111,1,1,0,0,0,0,0,1,1,0.6631840796019901,0.08807917280766399,False,True,False,True,False,False,False,False,True,False,1
0,0,1,0,0.8055555555555555,0,0,1,1,0,0,1,0,1,0.26965174129353237,0.2924765106853353,True,False,False,False,True,False,False,False,True,False,0
0,0,0,1,0.3055555555555555,1,0,0,0,0,0,0,0,1,0.02288557213930348,0.05410026713338247,False,False,True,True,False,False,False,False,True,False,0
1,0,1,0,0.9722222222222222,1,0,1,1,1,1,0,1,0,0.8233830845771145,0.8158506816507002,False,True,False,False,False,True,False,True,False,False,0
1,0,1,1,0.16666666666666666,1,1,0,0,0,0,0,0,1,0.07114427860696515,0.03603997789240973,False,False,True,False,False,True,True,False,False,False,0
1,0,1,1,0.05555555555555555,1,0,0,0,0,0,0,0,0,0.01641791044776117,0.008825764554163599,False,False,True,False,False,True,False,False,False,True,0
1,0,1,0,0.06944444444444445,0,0,0,0,0,0,0,0,1,0.06666666666666665,0.01156042741341194,True,False,False,True,False,False,False,False,True,False,1
1,0,0,0,0.5277777777777778,1,1,0,0,1,1,1,0,0,0.763681592039801,0.4151621223286662,False,True,False,False,True,False,True,False,False,False,0
0,0,0,0,0.027777777777777776,1,0,1,0,1,0,0,0,1,0.618905472636816,0.015786201179071483,False,True,False,True,False,False,False,False,True,False,0
0,0,1,1,0.8194444444444444,1,1,1,1,0,1,0,0,0,0.4701492537313433,0.4376957442888726,True,False,False,False,True,False,False,False,False,True,0
1,0,1,1,0.6527777777777778,1,0,1,0,1,0,0,1,0,0.7144278606965173,0.4763725128960944,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0,0.29166666666666663,1,0,1,0,1,1,0,0,1,0.417910447761194,0.14489107406042742,True,False,False,False,True,False,False,False,True,False,0
0,1,0,0,0.20833333333333331,1,1,0,0,0,0,0,0,1,0.5592039800995025,0.13192013633014005,False,True,False,True,False,False,False,False,False,True,1
0,0,1,1,0.06944444444444445,0,0,0,1,0,0,0,0,1,0.12189054726368159,0.01925202652910833,True,False,False,True,False,False,False,False,True,False,0
0,0,0,0,0.20833333333333331,1,0,0,0,1,0,0,1,1,0.4099502487562189,0.1027830232129698,True,False,False,True,False,False,False,False,True,False,1
1,0,1,1,1.0,1,1,0,1,1,0,1,1,1,0.8577114427860696,0.8588568533529847,False,True,False,False,True,False,False,True,False,False,0
0,0,1,0,0.625,1,0,0,0,1,0,0,0,1,0.31840796019900497,0.25579748526160656,True,False,False,True,False,False,False,True,False,False,0
0,0,1,1,0.6666666666666666,0,0,1,1,0,1,0,0,0,0.2104477611940298,0.22782908069270455,True,False,False,False,False,True,False,False,False,True,0
1,1,0,0,0.2361111111111111,1,0,0,1,1,0,1,1,1,0.8313432835820894,0.20178357590272664,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,0.375,1,0,1,0,0,0,0,0,0,0.31940298507462683,0.16250806005895357,True,False,False,True,False,False,False,False,False,True,0
1,0,1,1,0.625,1,1,0,1,1,1,1,1,1,0.9104477611940299,0.5642789701547531,False,True,False,False,False,True,True,False,False,False,0
0,0,1,1,0.1388888888888889,1,1,0,1,1,0,1,1,1,0.8343283582089552,0.12307134303610907,False,True,False,True,False,False,False,True,False,False,1
1,0,0,0,0.013888888888888888,1,0,0,0,0,1,0,0,1,0.308955223880597,0.005676584377302875,True,False,False,True,False,False,False,False,True,False,0
1,0,0,0,0.3055555555555555,1,0,0,1,1,1,0,1,1,0.7631840796019901,0.24672991893883572,False,True,False,True,False,False,True,False,False,False,0
1,0,0,0,0.2777777777777778,1,0,0,0,0,0,0,0,0,0.5203980099502488,0.17197287214443627,False,True,False,True,False,False,False,True,False,False,0
0,0,1,1,0.09722222222222221,0,0,0,0,0,0,0,0,1,0.06417910447761191,0.017162168386145912,True,False,False,True,False,False,False,False,True,False,0
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,1,0.32288557213930347,0.005837785556374356,True,False,False,True,False,False,False,False,False,True,0
1,0,1,0,0.3333333333333333,1,0,1,0,0,1,0,0,0,0.3517412935323383,0.15145426492262345,True,False,False,True,False,False,False,False,False,True,0
1,0,1,1,0.9444444444444444,1,1,0,0,0,0,0,0,1,0.057213930348258696,0.19163365880619015,False,False,True,False,False,True,True,False,False,False,0
1,1,0,0,0.2777777777777778,1,1,0,0,0,0,1,0,1,0.6577114427860695,0.20094878408253503,False,True,False,True,False,False,False,False,True,False,0
1,0,1,0,0.3472222222222222,0,0,0,0,1,0,1,0,1,0.1975124378109453,0.11173544583640385,True,False,False,False,True,False,False,True,False,False,0
1,1,0,0,0.013888888888888888,0,0,0,1,1,0,0,1,1,0.24925373134328355,0.004985722181282241,True,False,False,True,False,False,False,False,True,False,1
0,1,0,0,0.8888888888888888,0,0,0,1,0,1,1,0,1,0.25472636815920396,0.31676031687546063,True,False,False,True,False,False,False,False,True,False,0
0,0,1,0,0.8888888888888888,1,0,1,0,1,0,1,1,1,0.8034825870646766,0.7341331982313929,False,True,False,False,False,True,True,False,False,False,0
0,0,1,1,0.2777777777777778,1,1,0,0,0,0,0,0,1,0.072636815920398,0.058423913043478264,False,False,True,True,False,False,True,False,False,False,0
0,0,0,0,0.4861111111111111,1,0,0,0,1,1,1,1,1,0.8059701492537313,0.4066875460574798,False,True,False,False,True,False,False,False,True,False,0
1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,0.9557213930348257,0.9278912582903465,False,True,False,False,False,True,False,True,False,False,0
1,0,0,0,0.5972222222222222,1,1,0,0,0,0,1,1,0,0.7572139303482587,0.45151298820928526,False,True,False,False,True,False,False,False,False,True,0
1,0,0,1,0.736111111111111,1,0,1,1,1,0,0,1,0,0.7731343283582089,0.5799672991893884,False,True,False,False,True,False,False,False,True,False,0
1,0,0,0,0.9583333333333333,1,1,0,0,0,0,0,0,0,0.056716417910447736,0.19725267133382463,False,False,True,False,False,True,True,False,False,False,0
1,0,0,0,0.013888888888888888,1,0,0,0,1,0,0,0,1,0.3124378109452736,0.005716884672070745,True,False,False,True,False,False,False,False,False,True,1
1,0,0,0,0.4444444444444444,1,0,1,1,1,0,0,1,1,0.7477611940298508,0.34304762343404577,False,True,False,True,False,False,False,True,False,False,0
0,0,1,0,0.986111111111111,1,0,0,0,0,0,0,0,0,0.008457711442786064,0.15802897015475315,False,False,True,False,False,True,False,True,False,False,0
1,0,0,0,0.4583333333333333,1,0,0,0,0,0,0,0,0,0.020895522388059695,0.07942036661753869,False,False,True,False,False,True,False,False,False,True,0
1,0,0,0,0.1388888888888889,1,0,0,0,0,0,0,0,1,0.015920398009950265,0.022228491156963896,False,False,True,True,False,False,False,False,False,True,0
0,0,1,1,0.5138888888888888,1,1,0,0,0,0,0,0,0,0.081592039800995,0.10496499631540164,False,False,True,True,False,False,False,False,False,True,0
1,0,1,1,0.09722222222222221,1,0,1,0,1,1,0,1,1,0.5283582089552238,0.05938536293294032,True,False,False,True,False,False,False,True,False,False,0
1,0,0,0,0.7916666666666666,0,0,1,0,1,0,1,1,1,0.3532338308457711,0.3679992630803243,True,False,False,True,False,False,False,False,True,False,0
0,0,0,0,0.6527777777777778,1,0,0,0,0,0,0,0,0,0.019900497512437804,0.11857498157700812,False,False,True,False,False,True,False,True,False,False,0
0,0,1,0,0.06944444444444445,1,0,0,0,0,0,0,0,1,0.5044776119402985,0.04047301031687547,False,True,False,True,False,False,False,False,True,False,0
1,0,1,0,0.8472222222222222,1,1,0,1,1,0,1,1,1,0.8686567164179103,0.7232693901989684,False,True,False,True,False,False,False,False,True,False,1
0,0,1,1,1.0,1,0,1,1,1,1,1,1,1,0.6512437810945274,0.702019620486367,True,False,False,False,False,True,True,False,False,False,0
1,0,1,1,0.4861111111111111,1,0,0,0,0,0,0,0,0,0.013432835820895522,0.07909796425939575,False,False,True,False,False,True,False,False,False,True,0
1,1,0,0,0.7777777777777777,1,1,0,0,1,0,1,1,1,0.8238805970149253,0.6441138540899043,False,True,False,True,False,False,False,False,True,False,0
0,1,1,0,0.5,1,1,0,1,0,0,1,0,1,0.7333333333333334,0.3800951086956523,False,True,False,True,False,False,False,True,False,False,0
1,0,0,0,0.2777777777777778,1,1,0,0,0,1,1,1,1,0.7990049751243781,0.2339662398673545,False,True,False,True,False,False,False,False,False,True,0
0,0,1,1,0.5277777777777778,1,0,0,0,0,0,0,0,0,0.021890547263681587,0.08995601510685336,False,False,True,True,False,False,False,False,False,True,0
0,0,0,0,0.5972222222222222,1,1,0,1,1,0,1,1,1,0.8592039800995025,0.5480667372881357,False,True,False,False,False,True,False,False,True,False,1
0,1,0,0,0.1111111111111111,1,0,0,1,0,0,1,0,1,0.6850746268656716,0.08216654384672072,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,0.125,1,0,0,0,0,0,0,0,1,0.01641791044776117,0.018952652910832722,False,False,True,False,True,False,False,False,True,False,0
1,0,1,1,0.9305555555555555,1,1,1,1,0,1,0,0,0,0.7094527363184079,0.6953009856300665,False,True,False,False,True,False,False,False,True,False,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.2606965174129353,0.005118137435519529,True,False,False,True,False,False,False,False,False,True,0
0,0,0,0,0.75,1,1,1,0,1,0,1,1,1,0.8527363184079603,0.6493010777450259,False,True,False,False,True,False,True,False,False,False,1
1,1,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.002308631171702285,False,False,True,True,False,False,False,False,False,True,1
0,0,1,1,0.3194444444444444,1,0,1,1,0,1,0,0,0,0.6582089552238807,0.22301607406042742,False,True,False,True,False,False,False,False,False,True,0
0,1,0,0,0.2777777777777778,1,1,0,1,1,0,0,1,1,0.7547263681592039,0.20523212969786297,False,True,False,True,False,False,False,False,True,False,1
0,0,1,1,0.19444444444444442,1,1,0,0,0,0,1,0,1,0.6621890547263681,0.1386214996315402,False,True,False,True,False,False,False,False,True,False,0
0,1,0,0,0.25,1,0,0,1,0,0,0,0,1,0.3144278606965174,0.09968565770081063,True,False,False,True,False,False,False,True,False,False,0
1,0,1,0,0.7222222222222222,1,0,1,0,0,0,1,0,0,0.6552238805970149,0.5007196481208549,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.026368159203980085,0.002406503316138541,False,False,True,True,False,False,False,False,False,True,1
0,0,0,0,0.5277777777777778,1,0,0,0,0,0,0,0,0,0.010447761194029848,0.08699106484893147,False,False,True,False,True,False,False,False,False,True,0
0,0,0,0,0.06944444444444445,1,1,0,0,0,0,0,0,0,0.5701492537313433,0.047629191230655864,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.013432835820895522,0.0022568165070007374,False,False,True,True,False,False,False,False,False,True,1
1,1,0,0,0.3611111111111111,1,1,0,0,0,0,1,1,1,0.7497512437810945,0.2768169675755343,False,True,False,True,False,False,False,False,True,False,0
0,1,1,0,0.9166666666666666,1,1,0,1,1,1,1,1,1,0.8940298507462686,0.8269562914517319,False,True,False,False,True,False,False,True,False,False,0
1,0,1,1,0.7083333333333333,1,0,1,1,0,1,0,0,0,0.4203980099502488,0.3594153002947679,True,False,False,False,False,True,False,True,False,False,0
1,0,0,0,0.1388888888888889,1,1,0,0,0,0,0,0,0,0.5651741293532337,0.09053749078850407,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,0.06944444444444445,1,0,0,0,0,0,0,0,0,0.027860696517412936,0.013109110169491527,False,False,True,True,False,False,False,False,False,True,1
1,0,1,0,0.05555555555555555,1,0,0,0,0,0,0,0,0,0.5199004975124378,0.03387527634487841,False,True,False,True,False,False,False,False,True,False,0
0,0,1,0,0.8194444444444444,1,1,1,1,0,0,1,0,1,0.7611940298507462,0.6445341285924835,False,True,False,True,False,False,False,False,True,False,0
0,1,1,0,0.06944444444444445,1,1,0,0,0,0,0,0,1,0.5582089552238805,0.03855011053795137,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,0.06944444444444445,1,0,1,0,0,1,1,0,1,0.45870646766169143,0.040605425571112755,True,False,False,True,False,False,False,False,True,False,0
0,0,1,0,0.041666666666666664,1,0,0,0,0,0,0,0,1,0.2771144278606965,0.014985952468680917,True,False,False,True,False,False,False,False,False,True,0
0,0,0,0,0.6666666666666666,0,0,1,1,0,0,1,0,1,0.2641791044776119,0.2423256724392042,True,False,False,True,False,False,False,False,True,False,0
0,0,1,0,1.0,1,1,0,0,0,0,0,0,0,0.06567164179104479,0.21553173360353722,False,False,True,False,False,True,False,True,False,False,0
0,0,0,0,0.16666666666666666,1,1,1,0,0,0,0,0,1,0.6124378109452736,0.11528187177597644,False,True,False,True,False,False,False,False,True,False,0
1,1,0,0,0.027777777777777776,1,0,0,1,1,1,0,1,1,0.7646766169154228,0.02075465180545321,False,True,False,True,False,False,False,True,False,False,1
0,0,1,0,1.0,1,1,0,1,1,1,1,1,0,0.9044776119402985,0.8969233603537217,False,True,False,False,True,False,False,True,False,False,0
1,0,1,0,0.25,1,0,0,0,0,0,0,0,1,0.25970149253731345,0.08843611827560796,True,False,False,True,False,False,True,False,False,False,0
0,0,1,1,0.625,1,0,1,0,1,1,1,1,1,0.6243781094527363,0.4068717759764186,True,False,False,False,False,True,False,False,False,True,0
0,0,0,0,0.4305555555555555,1,1,0,0,0,0,0,0,1,0.5751243781094527,0.25651713338246135,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,0.1388888888888889,1,0,0,0,0,0,0,0,0,0.01741293532338306,0.022879053058216657,False,False,True,True,False,False,False,True,False,False,0
1,1,1,0,0.5694444444444444,1,1,1,0,1,0,0,0,1,0.6517412935323383,0.376928656963891,False,True,False,True,False,False,True,False,False,False,1
0,0,0,0,0.027777777777777776,1,1,0,0,0,0,0,0,1,0.30995024875621885,0.01226856116433309,True,False,False,True,False,False,False,False,True,False,1
0,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.5044776119402985,0.013788457995578485,False,True,False,True,False,False,False,False,True,False,1
1,0,1,1,0.7777777777777777,1,0,0,1,1,1,0,0,1,0.6726368159203979,0.5519758658806191,False,True,False,False,True,False,False,False,False,True,0
1,0,1,1,0.986111111111111,1,1,0,1,0,0,1,1,0,0.8189054726368158,0.819103491156964,False,True,False,False,True,False,True,False,False,False,0
1,0,1,1,0.3472222222222222,1,0,0,0,0,0,0,0,0,0.013432835820895522,0.04734133198231393,False,False,True,False,True,False,False,False,True,False,0
1,0,0,0,0.15277777777777776,1,0,0,0,0,0,0,0,0,0.012935323383084563,0.025694316507000742,False,False,True,False,False,True,False,True,False,False,0
1,0,0,0,0.16666666666666666,1,1,0,0,1,0,1,0,1,0.7094527363184079,0.11764807479734711,False,True,False,True,False,False,False,False,True,False,0
1,0,1,0,1.0,1,1,0,1,1,0,1,1,0,0.6358208955223881,0.6660257000736921,True,False,False,False,False,True,True,False,False,False,0
0,0,0,0,0.986111111111111,1,1,1,1,1,1,1,1,1,0.9442786069651742,0.920378131908622,False,True,False,False,False,True,False,True,False,False,0
1,1,1,0,0.375,0,0,1,0,0,0,0,0,0,0.12437810945273631,0.09270219233603538,True,False,False,True,False,False,False,True,False,False,1
1,0,0,0,0.19444444444444442,0,0,0,0,1,0,1,1,1,0.3233830845771144,0.08206867170228446,True,False,False,True,False,False,False,False,True,False,1
1,0,0,1,0.2361111111111111,1,0,0,1,1,1,1,1,0,0.6228855721393034,0.16649203205600593,True,False,False,False,True,False,False,False,True,False,0
0,0,1,0,0.4583333333333333,1,0,1,0,1,1,1,1,1,0.8507462686567163,0.3870037306558586,False,True,False,False,True,False,False,False,True,False,1
1,1,1,0,0.1388888888888889,1,1,0,0,0,0,0,1,0,0.6696517412935323,0.09807364591009582,False,True,False,True,False,False,False,False,True,False,1
1,0,1,0,0.625,1,1,1,0,1,0,0,0,1,0.6597014925373134,0.4276379421518055,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,0.7916666666666666,1,0,0,0,0,0,0,0,0,0.02487562189054726,0.12882277081798085,False,False,True,False,False,True,False,False,False,True,0
1,0,1,1,0.5833333333333333,0,0,0,1,1,0,0,1,1,0.2671641791044776,0.23593519712601332,True,False,False,False,True,False,False,True,False,False,0
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.27014925373134324,0.005227523949889463,True,False,False,True,False,False,False,False,False,True,0
1,0,1,0,0.1111111111111111,1,0,0,1,0,0,0,0,1,0.3114427860696517,0.04530328850405306,True,False,False,True,False,False,True,False,False,False,0
0,1,0,0,0.3333333333333333,1,0,0,0,0,0,0,0,1,0.020398009950248763,0.05296034450994842,False,False,True,True,False,False,False,False,False,True,0
1,0,1,1,0.3333333333333333,1,1,1,0,0,1,1,1,0,0.6243781094527363,0.2215192059690494,True,False,False,True,False,False,True,False,False,False,0
1,0,0,0,0.4444444444444444,1,0,0,0,0,0,0,0,0,0.015422885572139305,0.06997282608695654,False,False,True,False,True,False,False,False,False,True,0
0,0,0,0,0.041666666666666664,1,1,0,0,0,0,0,0,1,0.572636815920398,0.02835989314664702,False,True,False,True,False,False,False,False,True,False,1
1,1,0,0,0.6944444444444444,1,1,0,0,0,0,1,1,1,0.7706467661691543,0.5546126565954311,False,True,False,True,False,False,False,False,True,False,1
1,0,1,1,0.16666666666666666,1,0,1,0,0,0,0,0,1,0.3079601990049751,0.0657643238761975,True,False,False,True,False,False,False,False,True,False,0
0,0,1,1,0.1388888888888889,1,0,0,0,0,0,1,1,1,0.7024875621890546,0.10702031134856303,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.010945273631840807,0.005336910464259397,False,False,True,True,False,False,False,False,False,True,0
1,1,0,0,0.1388888888888889,1,1,0,0,0,0,1,1,1,0.7671641791044775,0.1034393422991894,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,0.125,1,1,0,0,0,0,1,1,1,0.7686567164179104,0.09546564112011792,False,True,False,True,False,False,False,False,True,False,1
0,1,0,0,0.1111111111111111,1,1,0,1,1,0,1,1,1,0.8681592039800995,0.09551745578481946,False,True,False,True,False,False,False,False,True,False,1
1,0,0,1,0.6805555555555555,1,1,0,0,0,0,0,0,0,0.5666666666666667,0.4235330692704496,False,True,False,True,False,False,False,True,False,False,1
1,0,0,0,0.09722222222222221,1,0,0,0,1,0,0,0,0,0.5611940298507463,0.06270150147383935,False,True,False,True,False,False,False,False,False,True,1
1,0,0,0,0.041666666666666664,1,0,0,0,0,0,0,0,1,0.019900497512437804,0.007075580324244659,False,False,True,True,False,False,False,False,True,False,0
0,0,1,1,0.4583333333333333,1,0,0,0,1,0,1,1,1,0.7517412935323382,0.35976648857774507,False,True,False,False,True,False,False,False,True,False,1
0,0,1,0,0.6666666666666666,1,1,0,1,0,1,1,1,1,0.8641791044776118,0.5853387527634489,False,True,False,True,False,False,False,True,False,False,0
1,0,0,0,0.041666666666666664,1,0,0,1,0,0,0,0,0,0.5592039800995025,0.025458271923360358,False,True,False,True,False,False,False,True,False,False,0
0,0,0,0,0.5555555555555556,0,0,1,0,0,1,1,1,1,0.3611940298507462,0.2574843404568902,True,False,False,False,True,False,True,False,False,False,0
1,0,0,0,0.06944444444444445,1,0,0,0,0,0,0,0,1,0.5124378109452736,0.03737564480471629,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,0.06944444444444445,1,1,0,0,0,0,1,1,1,0.7621890547263681,0.053288504053058225,False,True,False,True,False,False,True,False,False,False,1
1,0,0,0,0.041666666666666664,1,1,0,1,1,0,1,1,0,0.8925373134328359,0.0361090641120118,False,True,False,True,False,False,False,False,False,True,0
